#SEED: 0.7586409351788461
SAT0,-1.2017036735557411,163.20807728769392,319.1031430184545
SAT1,54.25050433715376,56.396576790958164,669.9356375561238
SAT2,-16.92535495849519,-75.27361937892067,609.7042340375601
SAT3,-63.89351513002195,177.94558015470443,447.23789679923743
SAT4,51.64798131096785,-142.80718262921494,644.3875019075513
SAT5,86.96939778313478,38.009035552956675,512.219753570343
SAT6,61.38535495945496,-16.330102876117763,699.3756210152158
SAT7,-23.12458146179506,-130.5768079317503,537.6986030158499
SAT8,77.33703743367684,-34.22268720353338,679.252647877483
SAT9,35.43304041619305,134.03649870345401,416.5806054777009
SAT10,28.760463623526988,-77.85691820156562,691.1973333081015
SAT11,-62.61037661648765,-86.6319147938557,642.1398707082161
SAT12,-52.447789746515625,90.6669125783468,488.78766863917264
SAT13,-4.150083591174564,-111.50641811345217,422.22427538570514
SAT14,26.73704174822028,170.94980140388537,479.87954935154886
SAT15,-63.95886143214085,108.67319067185207,353.1511446852088
SAT16,-88.45359567433835,-90.93405907174916,628.6973742537643
SAT17,-28.61619923639526,-89.47255109308774,429.1878327608747
SAT18,-31.91393212668902,147.29770431361385,645.2102678340652
SAT19,-71.62540797599772,-12.424058314213426,538.3433186794849
ROUTE,-60.129112080613794,-78.17218459286994,23.184500849451297,174.44934384980178
