#SEED: 0.20097486046142876
SAT0,-23.89720855672715,28.333022724778374,646.3758596719188
SAT1,-77.10138460152858,-160.88340595814876,623.0984634769568
SAT2,-43.44097295832885,178.03453207314686,302.17796125550893
SAT3,0.4131122437581496,-124.9946013407551,384.49733839639464
SAT4,48.471947910980475,-98.55093949173246,349.34595069700947
SAT5,27.634343550502507,-31.772825870513486,498.1632001177626
SAT6,-76.74140236704739,-10.936679755180876,317.97508194465206
SAT7,-49.58309065477102,-32.04408621679059,373.8076078079538
SAT8,-44.17404951385203,-88.87071528209674,476.99313860127563
SAT9,61.27553897610284,107.76016002307233,321.5735640442087
SAT10,57.389893416774754,-167.59271217411464,633.1515634112914
SAT11,4.270608378955913,-76.62775326482566,628.7425176227746
SAT12,-63.67366314064032,10.030291915780595,588.4369990220082
SAT13,-71.15740476521805,149.8676475279293,451.03825087049853
SAT14,84.76902591834167,-156.65111611349909,514.3112012745935
SAT15,27.819655505878274,-141.77620234685998,606.0568889867478
SAT16,21.181442854111936,12.349963320850264,364.22060597627615
SAT17,-34.26938473369987,-109.57067708317648,468.14005084337884
SAT18,27.834867019834263,-95.7040722209061,582.9677710950733
SAT19,-41.0758598115413,-85.58995229499551,423.76484387326855
ROUTE,81.773436940961,-72.63968301019416,-36.32854860067915,-76.4665550595893
